,technique_id,x_mitre_is_subtechnique,technique,tactic,platform,data_source,data_component
669,T1003.004,True,LSA Secrets,['credential-access'],['Windows'],Windows Registry,Windows Registry Key Access
670,T1003.004,True,LSA Secrets,['credential-access'],['Windows'],Command,Command Execution
671,T1003.005,True,Cached Domain Credentials,['credential-access'],['Windows'],Command,Command Execution
672,T1561.002,True,Disk Structure Wipe,['impact'],"['Linux', 'macOS', 'Windows']",Process,Process Creation
673,T1561.002,True,Disk Structure Wipe,['impact'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
674,T1561.002,True,Disk Structure Wipe,['impact'],"['Linux', 'macOS', 'Windows']",Driver,Driver Load
675,T1561.002,True,Disk Structure Wipe,['impact'],"['Linux', 'macOS', 'Windows']",Drive,Drive Access
676,T1561.002,True,Disk Structure Wipe,['impact'],"['Linux', 'macOS', 'Windows']",Drive,Drive Modification
677,T1561.001,True,Disk Content Wipe,['impact'],"['Linux', 'macOS', 'Windows']",Process,Process Creation
678,T1561.001,True,Disk Content Wipe,['impact'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
679,T1561.001,True,Disk Content Wipe,['impact'],"['Linux', 'macOS', 'Windows']",Driver,Driver Load
680,T1561.001,True,Disk Content Wipe,['impact'],"['Linux', 'macOS', 'Windows']",Drive,Drive Access
681,T1561.001,True,Disk Content Wipe,['impact'],"['Linux', 'macOS', 'Windows']",Drive,Drive Modification
682,T1561,False,Disk Wipe,['impact'],"['Linux', 'macOS', 'Windows']",Process,Process Creation
683,T1561,False,Disk Wipe,['impact'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
684,T1561,False,Disk Wipe,['impact'],"['Linux', 'macOS', 'Windows']",Driver,Driver Load
685,T1561,False,Disk Wipe,['impact'],"['Linux', 'macOS', 'Windows']",Drive,Drive Access
686,T1561,False,Disk Wipe,['impact'],"['Linux', 'macOS', 'Windows']",Drive,Drive Modification
687,T1560.003,True,Archive via Custom Method,['collection'],"['Linux', 'macOS', 'Windows']",File,File Creation
688,T1560.003,True,Archive via Custom Method,['collection'],"['Linux', 'macOS', 'Windows']",Script,Script Execution
689,T1560.002,True,Archive via Library,['collection'],"['Linux', 'macOS', 'Windows']",File,File Creation
690,T1560.002,True,Archive via Library,['collection'],"['Linux', 'macOS', 'Windows']",Script,Script Execution
691,T1560.001,True,Archive via Utility,['collection'],"['Linux', 'macOS', 'Windows']",Process,Process Creation
692,T1560.001,True,Archive via Utility,['collection'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
693,T1560.001,True,Archive via Utility,['collection'],"['Linux', 'macOS', 'Windows']",File,File Creation
694,T1560,False,Archive Collected Data,['collection'],"['Linux', 'macOS', 'Windows']",Process,Process Creation
695,T1560,False,Archive Collected Data,['collection'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
696,T1560,False,Archive Collected Data,['collection'],"['Linux', 'macOS', 'Windows']",File,File Creation
697,T1560,False,Archive Collected Data,['collection'],"['Linux', 'macOS', 'Windows']",Script,Script Execution
698,T1499.004,True,Application or System Exploitation,['impact'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace']",Sensor Health,Host Status
699,T1499.004,True,Application or System Exploitation,['impact'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace']",Application Log,Application Log Content
700,T1499.004,True,Application or System Exploitation,['impact'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace']",Network Traffic,Network Traffic Content
701,T1499.004,True,Application or System Exploitation,['impact'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace']",Network Traffic,Network Traffic Flow
702,T1499.003,True,Application Exhaustion Flood,['impact'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace']",Sensor Health,Host Status
703,T1499.003,True,Application Exhaustion Flood,['impact'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace']",Application Log,Application Log Content
704,T1499.003,True,Application Exhaustion Flood,['impact'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace']",Network Traffic,Network Traffic Content
705,T1499.003,True,Application Exhaustion Flood,['impact'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace']",Network Traffic,Network Traffic Flow
706,T1499.002,True,Service Exhaustion Flood,['impact'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace']",Sensor Health,Host Status
707,T1499.002,True,Service Exhaustion Flood,['impact'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace']",Application Log,Application Log Content
708,T1499.002,True,Service Exhaustion Flood,['impact'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace']",Network Traffic,Network Traffic Content
709,T1499.002,True,Service Exhaustion Flood,['impact'],"['Windows', 'Azure AD', 'Office 365', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Google Workspace']",Network Traffic,Network Traffic Flow
710,T1499.001,True,OS Exhaustion Flood,['impact'],"['Linux', 'macOS', 'Windows']",Sensor Health,Host Status
711,T1499.001,True,OS Exhaustion Flood,['impact'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
712,T1499.001,True,OS Exhaustion Flood,['impact'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Flow
713,T1491.002,True,External Defacement,['impact'],"['Windows', 'IaaS', 'Linux', 'macOS']",File,File Modification
714,T1491.002,True,External Defacement,['impact'],"['Windows', 'IaaS', 'Linux', 'macOS']",File,File Creation
715,T1491.002,True,External Defacement,['impact'],"['Windows', 'IaaS', 'Linux', 'macOS']",Application Log,Application Log Content
716,T1491.002,True,External Defacement,['impact'],"['Windows', 'IaaS', 'Linux', 'macOS']",Network Traffic,Network Traffic Content
717,T1491.001,True,Internal Defacement,['impact'],"['Linux', 'macOS', 'Windows']",File,File Modification
718,T1491.001,True,Internal Defacement,['impact'],"['Linux', 'macOS', 'Windows']",File,File Creation
719,T1491.001,True,Internal Defacement,['impact'],"['Linux', 'macOS', 'Windows']",Application Log,Application Log Content
720,T1491.001,True,Internal Defacement,['impact'],"['Linux', 'macOS', 'Windows']",Network Traffic,Network Traffic Content
721,T1114.003,True,Email Forwarding Rule,['collection'],"['Office 365', 'Windows', 'Google Workspace', 'macOS', 'Linux']",Application Log,Application Log Content
722,T1114.002,True,Remote Email Collection,['collection'],"['Office 365', 'Windows', 'Google Workspace']",Network Traffic,Network Connection Creation
723,T1114.002,True,Remote Email Collection,['collection'],"['Office 365', 'Windows', 'Google Workspace']",Logon Session,Logon Session Creation
724,T1114.002,True,Remote Email Collection,['collection'],"['Office 365', 'Windows', 'Google Workspace']",Command,Command Execution
725,T1114.001,True,Local Email Collection,['collection'],['Windows'],File,File Access
726,T1114.001,True,Local Email Collection,['collection'],['Windows'],Command,Command Execution
727,T1134.005,True,SID-History Injection,"['defense-evasion', 'privilege-escalation']",['Windows'],Process,OS API Execution
728,T1134.005,True,SID-History Injection,"['defense-evasion', 'privilege-escalation']",['Windows'],User Account,User Account Metadata
729,T1134.005,True,SID-History Injection,"['defense-evasion', 'privilege-escalation']",['Windows'],Active Directory,Active Directory Object Modification
730,T1134.004,True,Parent PID Spoofing,"['defense-evasion', 'privilege-escalation']",['Windows'],Process,OS API Execution
731,T1134.004,True,Parent PID Spoofing,"['defense-evasion', 'privilege-escalation']",['Windows'],Process,Process Creation
732,T1134.004,True,Parent PID Spoofing,"['defense-evasion', 'privilege-escalation']",['Windows'],Process,Process Metadata
733,T1134.003,True,Make and Impersonate Token,"['defense-evasion', 'privilege-escalation']",['Windows'],Process,OS API Execution
734,T1134.003,True,Make and Impersonate Token,"['defense-evasion', 'privilege-escalation']",['Windows'],Command,Command Execution
735,T1134.002,True,Create Process with Token,"['defense-evasion', 'privilege-escalation']",['Windows'],Process,OS API Execution
736,T1134.002,True,Create Process with Token,"['defense-evasion', 'privilege-escalation']",['Windows'],Command,Command Execution
737,T1134.001,True,Token Impersonation/Theft,"['defense-evasion', 'privilege-escalation']",['Windows'],Process,OS API Execution
738,T1134.001,True,Token Impersonation/Theft,"['defense-evasion', 'privilege-escalation']",['Windows'],Command,Command Execution
739,T1213.002,True,Sharepoint,['collection'],"['Windows', 'Office 365']",Logon Session,Logon Session Creation
740,T1213.002,True,Sharepoint,['collection'],"['Windows', 'Office 365']",Application Log,Application Log Content
741,T1213.001,True,Confluence,['collection'],['SaaS'],Logon Session,Logon Session Creation
742,T1213.001,True,Confluence,['collection'],['SaaS'],Application Log,Application Log Content
743,T1555.003,True,Credentials from Web Browsers,['credential-access'],"['Linux', 'macOS', 'Windows']",File,File Access
744,T1555.003,True,Credentials from Web Browsers,['credential-access'],"['Linux', 'macOS', 'Windows']",Command,Command Execution
745,T1555.003,True,Credentials from Web Browsers,['credential-access'],"['Linux', 'macOS', 'Windows']",Process,OS API Execution
746,T1555.003,True,Credentials from Web Browsers,['credential-access'],"['Linux', 'macOS', 'Windows']",Process,Process Access
747,T1555.002,True,Securityd Memory,['credential-access'],"['Linux', 'macOS']",Command,Command Execution
748,T1555.002,True,Securityd Memory,['credential-access'],"['Linux', 'macOS']",Process,Process Access
749,T1555.001,True,Keychain,['credential-access'],['macOS'],Command,Command Execution
750,T1555.001,True,Keychain,['credential-access'],['macOS'],Process,OS API Execution
751,T1555.001,True,Keychain,['credential-access'],['macOS'],File,File Access
752,T1559.002,True,Dynamic Data Exchange,['execution'],['Windows'],Module,Module Load
753,T1559.002,True,Dynamic Data Exchange,['execution'],['Windows'],Process,Process Creation
754,T1559.002,True,Dynamic Data Exchange,['execution'],['Windows'],Script,Script Execution
755,T1559.001,True,Component Object Model,['execution'],['Windows'],Module,Module Load
756,T1559.001,True,Component Object Model,['execution'],['Windows'],Process,Process Creation
757,T1559.001,True,Component Object Model,['execution'],['Windows'],Script,Script Execution
758,T1559,False,Inter-Process Communication,['execution'],"['Windows', 'macOS']",Module,Module Load
759,T1559,False,Inter-Process Communication,['execution'],"['Windows', 'macOS']",Process,Process Creation
760,T1559,False,Inter-Process Communication,['execution'],"['Windows', 'macOS']",Script,Script Execution
761,T1558.002,True,Silver Ticket,['credential-access'],['Windows'],Logon Session,Logon Session Metadata
762,T1558.001,True,Golden Ticket,['credential-access'],['Windows'],Active Directory,Active Directory Credential Request
763,T1558.001,True,Golden Ticket,['credential-access'],['Windows'],Logon Session,Logon Session Metadata
764,T1558,False,Steal or Forge Kerberos Tickets,['credential-access'],"['Windows', 'Linux', 'macOS']",File,File Access
765,T1558,False,Steal or Forge Kerberos Tickets,['credential-access'],"['Windows', 'Linux', 'macOS']",Command,Command Execution
766,T1558,False,Steal or Forge Kerberos Tickets,['credential-access'],"['Windows', 'Linux', 'macOS']",Active Directory,Active Directory Credential Request
767,T1558,False,Steal or Forge Kerberos Tickets,['credential-access'],"['Windows', 'Linux', 'macOS']",Logon Session,Logon Session Metadata
768,T1557.001,True,LLMNR/NBT-NS Poisoning and SMB Relay,"['credential-access', 'collection']",['Windows'],Network Traffic,Network Traffic Content
769,T1557.001,True,LLMNR/NBT-NS Poisoning and SMB Relay,"['credential-access', 'collection']",['Windows'],Network Traffic,Network Traffic Flow
770,T1557.001,True,LLMNR/NBT-NS Poisoning and SMB Relay,"['credential-access', 'collection']",['Windows'],Service,Service Creation
771,T1557.001,True,LLMNR/NBT-NS Poisoning and SMB Relay,"['credential-access', 'collection']",['Windows'],Windows Registry,Windows Registry Key Modification
772,T1557,False,Adversary-in-the-Middle,"['credential-access', 'collection']","['Windows', 'macOS', 'Linux']",Network Traffic,Network Traffic Content
773,T1557,False,Adversary-in-the-Middle,"['credential-access', 'collection']","['Windows', 'macOS', 'Linux']",Network Traffic,Network Traffic Flow
774,T1557,False,Adversary-in-the-Middle,"['credential-access', 'collection']","['Windows', 'macOS', 'Linux']",Service,Service Creation
775,T1557,False,Adversary-in-the-Middle,"['credential-access', 'collection']","['Windows', 'macOS', 'Linux']",Windows Registry,Windows Registry Key Modification
776,T1556.002,True,Password Filter DLL,"['credential-access', 'defense-evasion', 'persistence']",['Windows'],File,File Creation
777,T1556.002,True,Password Filter DLL,"['credential-access', 'defense-evasion', 'persistence']",['Windows'],Module,Module Load
778,T1556.002,True,Password Filter DLL,"['credential-access', 'defense-evasion', 'persistence']",['Windows'],Windows Registry,Windows Registry Key Modification
779,T1556.001,True,Domain Controller Authentication,"['credential-access', 'defense-evasion', 'persistence']",['Windows'],Logon Session,Logon Session Creation
780,T1556.001,True,Domain Controller Authentication,"['credential-access', 'defense-evasion', 'persistence']",['Windows'],Process,OS API Execution
781,T1556.001,True,Domain Controller Authentication,"['credential-access', 'defense-evasion', 'persistence']",['Windows'],Process,Process Access
782,T1556.001,True,Domain Controller Authentication,"['credential-access', 'defense-evasion', 'persistence']",['Windows'],File,File Modification
783,T1556,False,Modify Authentication Process,"['credential-access', 'defense-evasion', 'persistence']","['Windows', 'Linux', 'macOS', 'Network']",Logon Session,Logon Session Creation
784,T1556,False,Modify Authentication Process,"['credential-access', 'defense-evasion', 'persistence']","['Windows', 'Linux', 'macOS', 'Network']",Process,OS API Execution
785,T1556,False,Modify Authentication Process,"['credential-access', 'defense-evasion', 'persistence']","['Windows', 'Linux', 'macOS', 'Network']",Process,Process Access
786,T1556,False,Modify Authentication Process,"['credential-access', 'defense-evasion', 'persistence']","['Windows', 'Linux', 'macOS', 'Network']",File,File Modification
787,T1556,False,Modify Authentication Process,"['credential-access', 'defense-evasion', 'persistence']","['Windows', 'Linux', 'macOS', 'Network']",File,File Creation
788,T1556,False,Modify Authentication Process,"['credential-access', 'defense-evasion', 'persistence']","['Windows', 'Linux', 'macOS', 'Network']",Module,Module Load
789,T1556,False,Modify Authentication Process,"['credential-access', 'defense-evasion', 'persistence']","['Windows', 'Linux', 'macOS', 'Network']",Windows Registry,Windows Registry Key Modification
790,T1056.004,True,Credential API Hooking,"['collection', 'credential-access']",['Windows'],Process,OS API Execution
791,T1056.004,True,Credential API Hooking,"['collection', 'credential-access']",['Windows'],Process,Process Metadata
792,T1056.003,True,Web Portal Capture,"['collection', 'credential-access']","['Linux', 'macOS', 'Windows']",File,File Modification
